text_uuid,sentence_uuid,sentence_obj_in_text,line_number,first_word_transcription,first_word_transcription_clean,translation,translation_clean,split,provenance,trust_weight
206c11fc-a57d-4463-955b-64303413b85b,51cf38ea-f29a-4d9c-ae87-2e71b1cb3b78,57,14.0,maḫar,mahar,"Witnesses: Išme-ilī, Šū-Kūbum.","Witnesses: Išme-ilī, Šū-Kūbum.",train,gold_sentence_targets,1.0
9de2f9dd-c45c-45f9-a4d5-9787a20719f8,af9e4e57-6604-4f66-8883-7b0f3f0df538,3,1.0,manā,manā,Naqidu owes Aššur-mālik 5/6 minas silver.,Naqidu owes Aššur-mālik 5/6 minas silver.,train,gold_sentence_targets,1.0
9de2f9dd-c45c-45f9-a4d5-9787a20719f8,cc8e3611-d7c2-4827-bd94-ada5ac54d37f,15,5.0,ištu,ištu,He will pay 4 ḫamuštum weeks from the ḫamuštum of Al-aḫum and Nāb-Suen.,He will pay 4 ḫamuštum weeks from the ḫamuštum of Al-aḫum and Nāb-Suen.,train,gold_sentence_targets,1.0
9de2f9dd-c45c-45f9-a4d5-9787a20719f8,c4a65097-05e0-4898-b77d-0b5864f39c9b,32,9.0,šumma,šumma,"If he does not pay (on time), he will add 1 1/2 shekels per mina per month (as interest).","If he does not pay (on time), he will add 1 1/2 shekels per mina per month (as interest).",train,gold_sentence_targets,1.0
9de2f9dd-c45c-45f9-a4d5-9787a20719f8,c7c9383f-7cfb-4a51-897d-65f439e31004,53,13.0,Iddin-Šamaš,Iddin-Šamaš,Idī-Šamaš s. Dalaš is the guarantor.,Idī-Šamaš s. Dalaš is the guarantor.,train,gold_sentence_targets,1.0
9de2f9dd-c45c-45f9-a4d5-9787a20719f8,9c1d8a08-f3bc-4192-8ba8-1f82ce39bc76,63,16.0,maḫar,mahar,"Witnesses: Amur-Aššur, Kurara.","Witnesses: Amur-Aššur, Kurara.",train,gold_sentence_targets,1.0
0cd41520-3055-4563-bbf1-cb486ed7da9f,87639159-5587-4327-af63-dec4649fec53,3,1.0,šiqil,šiqil,Ḫadādum owes Puzur-ilī 5 shekels refined silver.,Ḫadādum owes Puzur-ilī 5 shekels refined silver.,valid,gold_sentence_targets,1.0
0cd41520-3055-4563-bbf1-cb486ed7da9f,b0c1e765-6766-4bab-b9be-6f5a3f38458a,17,5.0,ištu,ištu,He will pay one month from the ḫamuštum after Amurrum-bāni.,He will pay one month from the ḫamuštum after Amurrum-bāni.,valid,gold_sentence_targets,1.0
0cd41520-3055-4563-bbf1-cb486ed7da9f,6ee987a2-87c1-4988-8367-e76bd4bcbfd6,32,10.0,šumma,šumma,"If he does not pay (on time), he will add 1/2 shekel (per mina per month as interest).","If he does not pay (on time), he will add 1/2 shekel (per mina per month as interest).",valid,gold_sentence_targets,1.0
0cd41520-3055-4563-bbf1-cb486ed7da9f,e028c67c-ec28-411d-8675-5c69a8d5a858,44,14.0,maḫar,mahar,Witness: Lāqēp.,Witness: Lāqēp.,valid,gold_sentence_targets,1.0
0cd41520-3055-4563-bbf1-cb486ed7da9f,970404d9-99a1-428f-9dce-cd3c9be5be08,49,15.0,līmum,līmum,Eponymate: Iddin-abim.,Eponymate: Iddin-abim.,valid,gold_sentence_targets,1.0
0cd41520-3055-4563-bbf1-cb486ed7da9f,ec28616f-4484-4011-bd2b-b00e953d0741,53,17.0,warḫum,warhum,Month: Ṣipʾem.,Month: Ṣipʾem.,valid,gold_sentence_targets,1.0
213d8123-75dd-492d-b613-e866a7dbe576,7ef17dcc-2f92-4e6e-a944-6e380a0e5203,2,1.0,ana,ana,To Puzur-Aššur from Il-wēdāku:,To Puzur-Aššur from Il-wēdāku:,train,gold_sentence_targets,1.0
a3c24407-91e9-46cf-a341-a3682c582335,239b6254-2f5e-4eba-8090-080617b87c31,27,10.0,warḫum,warhum,Month: Ab šarrānē.,Month: Ab šarrānē.,valid,gold_sentence_targets,1.0
a3c24407-91e9-46cf-a341-a3682c582335,5f24de60-8412-40b5-819e-29746ef6c38d,33,11.0,līmum,līmum,Eponymate: Aššur- imittī.,Eponymate: Aššur- imittī.,valid,gold_sentence_targets,1.0
a3c24407-91e9-46cf-a341-a3682c582335,208f1bf0-033c-4bd6-996b-d0ec5394a507,38,13.0,maḫar,mahar,"Witnesses: Puzur-Ištar s. Abu-šalim, Ikūppaša s. Pūšu-kēn.","Witnesses: Puzur-Ištar s. Abu-šalim, Ikūppaša s. Pūšu-kēn.",valid,gold_sentence_targets,1.0
b45d27d0-cac8-4c38-a006-f7bfd03e1d20,ab45857b-5178-45e6-a6f5-cf808d01cc4e,4,2.0,lu,lu,"and yours, ..., and the merchant, to you I will give to you.","and yours, ..., and the merchant, to you I will give to you.",train,gold_sentence_targets,1.0
b45d27d0-cac8-4c38-a006-f7bfd03e1d20,add7c7da-477b-4e1d-98b9-fd374db5240a,16,4.0,aṣṣēr,aṣṣēr,Send it (instead?) to our father.,Send it (instead?) to our father.,train,gold_sentence_targets,1.0
b45d27d0-cac8-4c38-a006-f7bfd03e1d20,0dce7b04-41d6-4629-b6a3-6b3c2581ed3b,21,6.0,kīma,kīma,Because of Šū-Aya(?) there is none.,Because of Šū-Aya(?) there is none.,train,gold_sentence_targets,1.0
b45d27d0-cac8-4c38-a006-f7bfd03e1d20,0bda7ca6-1e34-4519-a106-5dceb0a4929d,29,7.0,u,u,"Also, I myself, I must not be shamed at the city gate.","Also, I myself, I must not be shamed at the city gate.",train,gold_sentence_targets,1.0
b45d27d0-cac8-4c38-a006-f7bfd03e1d20,eb7013c6-94b6-41a8-9122-dd885ce48617,41,8.0,manā,manā,"30 minas silver belonging to Bušiya, its term 4 months, has passed.","30 minas silver belonging to Bušiya, its term 4 months, has passed.",train,gold_sentence_targets,1.0
b45d27d0-cac8-4c38-a006-f7bfd03e1d20,9b3b91b8-6249-4739-bf39-7f626450b0db,57,11.0,manā,manā,"As for the 6 minas 10 shekels silver (owed by) Aššur-bēl-awātum s. Šū-Anum at his arrival in Kanesh, five month will come and he will pay.","As for the 6 minas 10 shekels silver (owed by) Aššur-bēl-awātum s. Šū-Anum at his arrival in Kanesh, five month will come and he will pay.",train,gold_sentence_targets,1.0
b45d27d0-cac8-4c38-a006-f7bfd03e1d20,7892367b-93b1-404c-a77c-baf2da150f0a,87,16.0,ṭuppušu,ṭuppušu,I hold his sealed tablet.,I hold his sealed tablet.,train,gold_sentence_targets,1.0
b45d27d0-cac8-4c38-a006-f7bfd03e1d20,c78105de-c07a-4941-9fb7-633f985f2217,105,19.0,mala,mala,Cause him to give as much as you are able.,Cause him to give as much as you are able.,train,gold_sentence_targets,1.0
4a8766e2-fda2-4542-8b55-367d51934344,4c29a1af-0510-4ca0-bb4e-e82dc523375d,3,1.0,umma,umma,From Pūšu-kēn and Aššur-ṣulūlī to Ennum-Bēlum:,From Pūšu-kēn and Aššur-ṣulūlī to Ennum-Bēlum:,train,gold_sentence_targets,1.0
e0255830-ef60-4bf4-8c9b-cfbcc6312cab,27605c31-1ecb-4f26-8800-901e4b678e8a,3,1.0,Pūšu-kēn,Pūšu-kēn,Pūšu-kēn and Lamassī swore the oath of the city.,Pūšu-kēn and Lamassī swore the oath of the city.,train,gold_sentence_targets,1.0
e0255830-ef60-4bf4-8c9b-cfbcc6312cab,6e13c462-2c86-47db-bca4-56109bb6c277,13,4.0,,,Lammasi took [x] minas silver as her severance.,Lammasi took [x] minas silver as her severance.,train,gold_sentence_targets,1.0
e0255830-ef60-4bf4-8c9b-cfbcc6312cab,d773e0e8-dab0-4641-a415-b918dd94d0c1,24,7.0,ana,ana,"Lamassī and her female slaves will not return to Pūšu-kēn, his sons, his daughters, and his employees.","Lamassī and her female slaves will not return to Pūšu-kēn, his sons, his daughters, and his employees.",train,gold_sentence_targets,1.0
e0255830-ef60-4bf4-8c9b-cfbcc6312cab,f9c5ae71-a606-49f9-977e-66497705c916,41,12.0,nīš,nīš,"By the oath of Aššur, Anna, the prince, and the chief of the ""war,"" they swore that from now on neither would return to the other for anything.","By the oath of Aššur, Anna, the prince, and the chief of the ""war,"" they swore that from now on neither would return to the other for anything.",train,gold_sentence_targets,1.0
e0255830-ef60-4bf4-8c9b-cfbcc6312cab,504a8e2f-3e96-4c6c-9a0c-5bc415e7e0cb,73,20.0,maḫar,mahar,"Witnesses: ..-bi, Alu-..., PN, Ḫanu(nu?), ...-li, [PN], ...-Aššur, [PN].","Witnesses: ..-bi, Alu-..., PN, Ḫanu(nu?), ...-li, [PN], ...-Aššur, [PN].",train,gold_sentence_targets,1.0
8f6eb0af-5b97-4221-a109-bd58219e0c1a,63bc876d-0c5c-4d95-9d68-4b19b6c4286e,99,22.0,ana,ana,They swore the oath of the city concerning these things and Buzāzu gave Aššur-mutabbil 10 minas silver as capital for 40+x ḫamuštum-weeks.,They swore the oath of the city concerning these things and Buzāzu gave Aššur-mutabbil 10 minas silver as capital for 40+x ḫamuštum-weeks.,train,gold_sentence_targets,1.0
8f6eb0af-5b97-4221-a109-bd58219e0c1a,eab16f2a-2ebf-4bcc-a180-11a09e415744,129,29.0,,,"As for the 1 1/3 minas gold, the cash assets, he will give half to him.","As for the 1 1/3 minas gold, the cash assets, he will give half to him.",train,gold_sentence_targets,1.0
8f6eb0af-5b97-4221-a109-bd58219e0c1a,ce770b0a-7c8d-43af-998b-eba759f80fc5,139,30.0,mišlum,mišlum,(The other) half with stand for the matter of Aḫaḫa d. Pūšu-kēn.,(The other) half with stand for the matter of Aḫaḫa d. Pūšu-kēn.,train,gold_sentence_targets,1.0
2b2cc5ac-0af9-4999-b44b-d2c0258237ed,77d75430-edc9-4b90-b662-cf0084e19f75,3,1.0,ana,ana,To Šū-Ḫubur from Imdī-ilum and Pūšu-kēn:,To Šū-Ḫubur from Imdī-ilum and Pūšu-kēn:,train,gold_sentence_targets,1.0
2b2cc5ac-0af9-4999-b44b-d2c0258237ed,1ebc9ce1-b474-4e8a-aa9d-2823eb88559d,16,3.0,mi'at,mi'at,"Irma-Aššur brought to us 105 kutānum-textiles, 1 šūrum-textile beyond the wrappings, 4 1/3 talents tin under seal, and 8 šūrum-textiles wrappings.","Irma-Aššur brought to us 105 kutānum-textiles, 1 šūrum-textile beyond the wrappings, 4 1/3 talents tin under seal, and 8 šūrum-textiles wrappings.",train,gold_sentence_targets,1.0
2b2cc5ac-0af9-4999-b44b-d2c0258237ed,468f1950-32ad-49f3-9b73-444b89f59326,54,7.0,,,1 ,1,train,gold_sentence_targets,1.0
2b2cc5ac-0af9-4999-b44b-d2c0258237ed,37342b70-a824-4a8c-9ec1-c0dd2e988545,65,9.0,kutānū,kutānū,91 ,91,train,gold_sentence_targets,1.0
2b2cc5ac-0af9-4999-b44b-d2c0258237ed,743ebfb7-5ec7-4f72-a51d-df1f88e0f392,72,1.01,,,... their value is x minas silver.,... their value is x minas silver.,train,gold_sentence_targets,1.0
2b2cc5ac-0af9-4999-b44b-d2c0258237ed,f62e59d8-bf3b-4d85-aeb4-030395d1f59f,82,2.01,šîtti,šîtti,"The remainder of your textiles, 19 ","The remainder of your textiles, 19",train,gold_sentence_targets,1.0
2b2cc5ac-0af9-4999-b44b-d2c0258237ed,a2882105-cff9-40e9-98fc-da1919629be5,97,5.01,ana,ana,"As for the 50 shekels (silver), your šalšātum, both tin and textiles at 2 shekels each, we had paid the colony office and it is given to ","As for the 50 shekels (silver), your šalšātum, both tin and textiles at 2 shekels each, we had paid the colony office and it is given to",train,gold_sentence_targets,1.0
2b2cc5ac-0af9-4999-b44b-d2c0258237ed,239a7ed1-4fd8-4c01-ba6f-e27b6854c509,125,9.01,manā,manā,"33 1/6 shekels silver the clearing? of your šalšātum, 4 minas 25 shekels ... 12 textiles, 6 minas (silver) which ... (brought?) to us.","33 1/6 shekels silver the clearing? of your šalšātum, 4 minas 25 shekels ... 12 textiles, 6 minas (silver) which ... (brought?) to us.",train,gold_sentence_targets,1.0
2b2cc5ac-0af9-4999-b44b-d2c0258237ed,da6ec8e8-96da-4447-bd0f-549473fdf62e,157,12.01,šiqil,šiqil,13 1/2 shekels ... tin and 11 minas ... ... 11 3/4 shekels is their worth in silver.,13 1/2 shekels ... tin and 11 minas ... ... 11 3/4 shekels is their worth in silver.,train,gold_sentence_targets,1.0
67e8e7e1-61c1-4455-b4a0-f31f5e96e999,3f6b0ccf-2473-4cfc-8c67-2d312e4603f3,14,4.0,šumma,šumma,"If he does not pay (on time), he will add 1 1/2 shekels per mina per month as interest.","If he does not pay (on time), he will add 1 1/2 shekels per mina per month as interest.",train,gold_sentence_targets,1.0
67e8e7e1-61c1-4455-b4a0-f31f5e96e999,f12a4714-b11a-4102-8e23-7c87646edc8b,37,9.0,warḫum,warhum,Month: Kanwarta.,Month: Kanwarta.,train,gold_sentence_targets,1.0
67e8e7e1-61c1-4455-b4a0-f31f5e96e999,494d1674-c78d-4ca1-820b-726e6d7e75f9,41,11.0,līmum,līmum,Eponymate: Aššur-imittī the boatman.,Eponymate: Aššur-imittī the boatman.,train,gold_sentence_targets,1.0
77f85a31-b948-42fa-9f93-b3794d84418c,f9938110-ca54-40be-abdd-d710c367d9f6,3,1.0,manā,manā,"Šuppiuman and Talḫama his wife, Peruwa, Gana, his mother, and Šimiškuni, his wife, (all), owe Aššur-mālik 49 shekels quality silver.","Šuppiuman and Talḫama his wife, Peruwa, Gana, his mother, and Šimiškuni, his wife, (all), owe Aššur-mālik 49 shekels quality silver.",train,gold_sentence_targets,1.0
77f85a31-b948-42fa-9f93-b3794d84418c,1918709a-c861-43f6-94d2-e16f993e8697,37,9.0,ištu,ištu,They will pay three weeks from the ḫamuštum of Šū-Ištar.,They will pay three weeks from the ḫamuštum of Šū-Ištar.,train,gold_sentence_targets,1.0
77f85a31-b948-42fa-9f93-b3794d84418c,fa626b23-bdc7-4202-8b24-7729c550ff14,51,13.0,šumma,šumma,"If they do not pay (on time), they will add 3 shekels per mina per month as interest.","If they do not pay (on time), they will add 3 shekels per mina per month as interest.",train,gold_sentence_targets,1.0
77f85a31-b948-42fa-9f93-b3794d84418c,c0041373-ac5e-4aaa-a162-45407b824ae2,71,17.0,warḫum,warhum,Month: Maḫḫur-ilī.,Month: Maḫḫur-ilī.,train,gold_sentence_targets,1.0
77f85a31-b948-42fa-9f93-b3794d84418c,4b0cfcd3-b045-44db-91c6-71e89618a19f,75,18.0,līmum,līmum,Eponymate: Buzutaya.,Eponymate: Buzutaya.,train,gold_sentence_targets,1.0
77f85a31-b948-42fa-9f93-b3794d84418c,40a0f2c3-d869-4684-b5ac-6446baf937cf,80,19.0,maḫar,mahar,"Witnesses: Abīya, Barwamada, Bēlī-ṭāb.","Witnesses: Abīya, Barwamada, Bēlī-ṭāb.",train,gold_sentence_targets,1.0
a457f047-d209-56dd-ce96-727b37f697a9,5a7ca913-32e0-f745-e4ef-1e688ae1bb85,3,1.0,umma,umma,Šū-Ḫubur to Pūšu-kēn:,Šū-Ḫubur to Pūšu-kēn:,train,gold_sentence_targets,1.0
a457f047-d209-56dd-ce96-727b37f697a9,d1974ba6-3dcd-429e-b4aa-76e98a7cc9a3,12,2.0,aššumi,aššumi,"Regarding the tin and textiles which Ikūnum took, you wrote me, (saying) ""He will pay silver--20 shekels for your textiles and 7 shekels (per shekel silver) for your tin--in 13 weeks.""","Regarding the tin and textiles which Ikūnum took, you wrote me, (saying) ""He will pay silver--20 shekels for your textiles and 7 shekels (per shekel silver) for your tin--in 13 weeks.""",train,gold_sentence_targets,1.0
a457f047-d209-56dd-ce96-727b37f697a9,736553c1-890f-7888-a55c-7e1674755d12,13,2.0,aššumi,aššumi,"Regarding the tin and textiles which Ikūnum took, you wrote me:","Regarding the tin and textiles which Ikūnum took, you wrote me:",train,gold_sentence_targets,1.0
a457f047-d209-56dd-ce96-727b37f697a9,f57ca808-f2bd-6000-ef92-dfe60007d6b5,54,8.0,kīma,kīma,"When you wrote me, I was relieved/glad.","When you wrote me, I was relieved/glad.",train,gold_sentence_targets,1.0
a457f047-d209-56dd-ce96-727b37f697a9,39ee18df-aa63-47ff-9912-70c100198e32,60,10.0,ina,ina,"(Now) later you are writing, (saying) ""Ikūnum produced your letter before my colleagues and he put me to shame.""","(Now) later you are writing, (saying) ""Ikūnum produced your letter before my colleagues and he put me to shame.""",train,gold_sentence_targets,1.0
a457f047-d209-56dd-ce96-727b37f697a9,080cdca1-3a91-4026-a685-2eed4a4b2ea2,61,10.0,ina,ina,(Now) later you are writing:,(Now) later you are writing:,train,gold_sentence_targets,1.0
a457f047-d209-56dd-ce96-727b37f697a9,b4b01c7b-21c3-65d9-8f4c-6acdb022d9fc,81,13.0,kēna,kēna,"Indeed, I most certainly wrote to him earlier.","Indeed, I most certainly wrote to him earlier.",train,gold_sentence_targets,1.0
a457f047-d209-56dd-ce96-727b37f697a9,9f507cc2-5050-a50f-3c61-cfdc51397bb4,89,14.0,ula,ula,"(But) I did not (write) again and after you set his terms and your message came, I certainly did not write to him.","(But) I did not (write) again and after you set his terms and your message came, I certainly did not write to him.",train,gold_sentence_targets,1.0
a457f047-d209-56dd-ce96-727b37f697a9,9ca9b559-c200-d4d8-92b3-70b701b3e83b,105,17.0,apputtum,apputtum,"Please, my dear brother, take care to make him pay the silver.","Please, my dear brother, take care to make him pay the silver.",train,gold_sentence_targets,1.0
a457f047-d209-56dd-ce96-727b37f697a9,b4c3cc35-510e-f2a6-b559-abb7257e37fd,117,18.0,u,u,"Also, I placed 15 minas tin separately in his pouch.","Also, I placed 15 minas tin separately in his pouch.",train,gold_sentence_targets,1.0
a457f047-d209-56dd-ce96-727b37f697a9,3c1452a7-e89f-99bd-4a6f-7c7f47919576,133,21.0,u,u,"Also, Aššur´rēʾī ","Also, Aššur´rēʾī",train,gold_sentence_targets,1.0
a457f047-d209-56dd-ce96-727b37f697a9,e3b3744c-eb15-4efb-9c08-a19d2caffac9,158,26.0,umma,umma,"You said, ""The man is a man of favors.""","You said, ""The man is a man of favors.""",train,gold_sentence_targets,1.0
a457f047-d209-56dd-ce96-727b37f697a9,2c663bd5-266d-45d3-9f38-488da9bb900e,167,28.0,gimillam,gimillam,Do him a favor.,Do him a favor.,train,gold_sentence_targets,1.0
a457f047-d209-56dd-ce96-727b37f697a9,80a257e8-38c1-888c-177a-a301333d1505,171,29.0,kīma,kīma,"When you read my message, let your message come with the next express caravan.","When you read my message, let your message come with the next express caravan.",train,gold_sentence_targets,1.0
505130bb-ff80-1fca-b38d-a8ac756dc47f,d29a5123-6203-6278-87a3-d255b1025b11,3,1.0,umma,umma,"From Šu-Ḫubur, Šalim-aḫum, Aššur-bāni and Šalim-Aššur to Pūšu-kēn:","From Šu-Ḫubur, Šalim-aḫum, Aššur-bāni and Šalim-Aššur to Pūšu-kēn:",train,gold_sentence_targets,1.0
505130bb-ff80-1fca-b38d-a8ac756dc47f,73ce4d3c-de99-18ed-7572-342b9938b61c,17,5.0,bētē,bētē,We purchased the houses of Kulumum son of Šū-Suen son of Ilī-mālik which are next to the house of Buzāzu for 3 minas 51 shekels silver for you.,We purchased the houses of Kulumum son of Šū-Suen son of Ilī-mālik which are next to the house of Buzāzu for 3 minas 51 shekels silver for you.,train,gold_sentence_targets,1.0
505130bb-ff80-1fca-b38d-a8ac756dc47f,426e5f31-b4de-9d5d-cf20-8e9a04ebd682,50,9.0,kaspam,kaspam,Send the silver.,Send the silver.,train,gold_sentence_targets,1.0
505130bb-ff80-1fca-b38d-a8ac756dc47f,cd7c4921-3a9c-892b-6ce0-0d5847c5c359,53,10.0,bētam,bētam,"The house of Ilī-mālik son of Šū-Suen which is next to your houses, his merchant, who had silver on him, took it as a pledge for 1 mina silver.","The house of Ilī-mālik son of Šū-Suen which is next to your houses, his merchant, who had silver on him, took it as a pledge for 1 mina silver.",train,gold_sentence_targets,1.0
2e09ce3a-432b-4268-9d0d-a071258fdaa4,e5bfea93-0826-4473-9edc-5a6a6cd6727e,3,1.0,manā,manā,Pilaḫ-Ištar s. Ikuppiya owes Puzur-Aššur s. Šū-Laban 3 minas refined silver.,Pilaḫ-Ištar s. Ikuppiya owes Puzur-Aššur s. Šū-Laban 3 minas refined silver.,train,gold_sentence_targets,1.0
2e09ce3a-432b-4268-9d0d-a071258fdaa4,e44aa8e2-dcaa-4c14-9240-d964f3f8261c,25,8.0,ištu,ištu,He will pay 15 weeks from the ḫamuštum of Al-aḫum and Ennam-Anim.,He will pay 15 weeks from the ḫamuštum of Al-aḫum and Ennam-Anim.,train,gold_sentence_targets,1.0
2e09ce3a-432b-4268-9d0d-a071258fdaa4,fa2c886f-e846-4ab2-8288-204b202e18b4,43,13.0,warḫum,warhum,Month: ša kēnātum.,Month: ša kēnātum.,train,gold_sentence_targets,1.0
2e09ce3a-432b-4268-9d0d-a071258fdaa4,b9209951-4842-4b55-b3b0-36c88d455b3a,49,14.0,līmum,līmum,Eponymate: after Puzur-Niraḫ.,Eponymate: after Puzur-Niraḫ.,train,gold_sentence_targets,1.0
2e09ce3a-432b-4268-9d0d-a071258fdaa4,39b6ca6d-dd11-4768-9e35-a1aaa1828e07,57,16.0,šumma,šumma,"If he does not pay the silver at the fulfillment of his term, he will add 1 1/2 shekels per mina per month at the colony rate as interest.","If he does not pay the silver at the fulfillment of his term, he will add 1 1/2 shekels per mina per month at the colony rate as interest.",train,gold_sentence_targets,1.0
ec2bcf81-29c3-4715-a8f8-1533a9246def,7a667af1-f93a-4192-bf9f-cff0c02a9bfd,3,1.0,manā,manā,Pilaḫ-Suen owes Enlil-bāni 5/6 mina 1 shekel refined silver.,Pilaḫ-Suen owes Enlil-bāni 5/6 mina 1 shekel refined silver.,train,gold_sentence_targets,1.0
ec2bcf81-29c3-4715-a8f8-1533a9246def,27ca7d9c-e195-4cd8-bd33-9d93b6bb87dc,23,5.0,kaspam,kaspam,He will add interest at the rate of 1 mina 12 shekels silver from the beginning of month Maḫur-ilī in the city of Aššur.,He will add interest at the rate of 1 mina 12 shekels silver from the beginning of month Maḫur-ilī in the city of Aššur.,train,gold_sentence_targets,1.0
ec2bcf81-29c3-4715-a8f8-1533a9246def,6a683dcc-2073-4bac-ac01-54b0043237ef,50,13.0,līmum,līmum,Year: Ikuppī-Ištar,Year: Ikuppī-Ištar,train,gold_sentence_targets,1.0
ec2bcf81-29c3-4715-a8f8-1533a9246def,8e7cb5b1-3f0e-411a-a3d4-e2d807f85d46,56,15.0,maḫar,mahar,"Witnesses: Ennum-Aššur, Aššur-rabi","Witnesses: Ennum-Aššur, Aššur-rabi",train,gold_sentence_targets,1.0
ddd76005-a365-48c5-88b5-b3a809bfa76a,0d2e6b64-730a-499c-a7ed-38cc569e0d0c,3,1.0,kunuk,kunuk,"Seals of Ennum-Aššur s. Uzuwa, Aššur-rabi s. enānim, Pilaḫ-Suen s. ..., ","Seals of Ennum-Aššur s. Uzuwa, Aššur-rabi s. enānim, Pilaḫ-Suen s. ...,",train,gold_sentence_targets,1.0
ddd76005-a365-48c5-88b5-b3a809bfa76a,25964cac-d8b0-41ad-84bb-e39037bd5814,27,4.0,manā,manā,Pilaḫ-Suen owes Enlil-bāni 5/6 mina 1 shekel refined silver.,Pilaḫ-Suen owes Enlil-bāni 5/6 mina 1 shekel refined silver.,train,gold_sentence_targets,1.0
ddd76005-a365-48c5-88b5-b3a809bfa76a,504b6f6d-fd07-47e9-a709-8bddb7fec4d9,46,8.0,kaspam,kaspam,He will add interest at the rate of 1 mina 12 shekels silver from the beginning of month Maḫur-ilī in the city of Aššur.,He will add interest at the rate of 1 mina 12 shekels silver from the beginning of month Maḫur-ilī in the city of Aššur.,train,gold_sentence_targets,1.0
ddd76005-a365-48c5-88b5-b3a809bfa76a,2f365299-e4e7-4a63-9356-630ac68a1ce4,73,13.0,līmum,līmum,Year: Ikuppī-Ištar s. Iku(w)a,Year: Ikuppī-Ištar s. Iku(w)a,train,gold_sentence_targets,1.0
2e0c82b8-e2f5-4331-bc59-dfbf8bc17fce,8dc2e1c2-c03b-4921-a5c4-b7d2251f1138,3,1.0,šiqil,šiqil,Išar-Aššur s. Aššur-rabi owes Šumī-abiya 1 1/2 minas pašallum gold.,Išar-Aššur s. Aššur-rabi owes Šumī-abiya 1 1/2 minas pašallum gold.,train,gold_sentence_targets,1.0
2e0c82b8-e2f5-4331-bc59-dfbf8bc17fce,09e9254d-b3b1-428e-ad85-44a74cb91c0b,20,7.0,ištu,ištu,From the beginning of the month Te'inātum he will pay upon notice.,From the beginning of the month Te'inātum he will pay upon notice.,train,gold_sentence_targets,1.0
2e0c82b8-e2f5-4331-bc59-dfbf8bc17fce,cd2db64b-5e20-4cf0-944f-095739de340a,33,12.0,maḫar,mahar,"Witnesses: Dudu s. Bazīya, Ušur-ša-Ištar.","Witnesses: Dudu s. Bazīya, Ušur-ša-Ištar.",train,gold_sentence_targets,1.0
035865df-38cc-470d-9012-81f6351e0b8e,364bdb09-54b6-4dee-9059-84d8c6f274d9,3,1.0,kunuk,kunuk,"Seal of Dudu s. Baziya, seal of Uṣur-ša-Ištar, seal of Išar-Aššur s. Aššur-rabi.","Seal of Dudu s. Baziya, seal of Uṣur-ša-Ištar, seal of Išar-Aššur s. Aššur-rabi.",train,gold_sentence_targets,1.0
035865df-38cc-470d-9012-81f6351e0b8e,7f206d24-ab7f-4acf-9898-3c2d4e6fe0cc,22,5.0,ša,ša,"Regarding the debt of Išar-Aššur s. Aššur-rabi, he will pay 1 1/2 shekels pašallum-gold from the beginning of the month of Tē'inātum upon notice.","Regarding the debt of Išar-Aššur s. Aššur-rabi, he will pay 1 1/2 shekels pašallum-gold from the beginning of the month of Tē'inātum upon notice.",train,gold_sentence_targets,1.0
035865df-38cc-470d-9012-81f6351e0b8e,40a57727-22cf-4d71-ad25-3e5a28fdc92a,50,12.0,līmum,līmum,Limmuship of Idī-Ašsur s. Kubi-idī (REL 81).,Limmuship of Idī-Ašsur s. Kubi-idī (REL 81).,train,gold_sentence_targets,1.0
194e4d23-3695-495c-abce-e813d412c394,46a4a5b2-eebc-4c10-8297-90636744de55,51,15.0,Ataḫšu,Atahšu,Ataḫšu and the guarantors will pay at the picking of the grapes.,Ataḫšu and the guarantors will pay at the picking of the grapes.,train,gold_sentence_targets,1.0
194e4d23-3695-495c-abce-e813d412c394,852bc2e9-6418-424e-99a7-8c89926f17b3,61,17.0,u,u,And they will bring 40 loaves.,And they will bring 40 loaves.,train,gold_sentence_targets,1.0
ac3b4093-17e9-404f-ae03-ddc6cb0482d9,9ba8bdf2-8c31-4c8d-96bc-cd056ce39981,3,1.0,umma,umma,"From Šū-Ḫubur, Aššur-bāni, and Šalim-Aššur to Pūšu-kēn:","From Šū-Ḫubur, Aššur-bāni, and Šalim-Aššur to Pūšu-kēn:",train,gold_sentence_targets,1.0
ac3b4093-17e9-404f-ae03-ddc6cb0482d9,85adcfb1-c92a-483c-9169-ae2dba6e0245,24,5.0,,,"Thereof, 177 kutānum-textiles, their cost was 15 minas 4 shekels.","Thereof, 177 kutānum-textiles, their cost was 15 minas 4 shekels.",train,gold_sentence_targets,1.0
ac3b4093-17e9-404f-ae03-ddc6cb0482d9,f8ad55a8-6bb8-46d5-b503-9a51101372bc,41,8.0,ṣubātū,ṣubātū,"31 textiles and 1/3 of an Akkadian textile, their cost was 5 minas.","31 textiles and 1/3 of an Akkadian textile, their cost was 5 minas.",train,gold_sentence_targets,1.0
ac3b4093-17e9-404f-ae03-ddc6cb0482d9,7e0bca33-b994-4ff1-b35e-4cfe44c58146,58,10.0,emārū,emārū,"8 black donkeys, their cost was 2 minas 35 shekels.","8 black donkeys, their cost was 2 minas 35 shekels.",train,gold_sentence_targets,1.0
ac3b4093-17e9-404f-ae03-ddc6cb0482d9,7b0cee24-9d65-4766-bc57-4a509acb3e78,72,12.0,manā,manā,Their gear was 24 shekels.,Their gear was 24 shekels.,train,gold_sentence_targets,1.0
