sentence_row_id,text_uuid,sentence_uuid,sentence_obj_in_text,line_number,source_sentence_raw,source_sentence_clean,target_sentence,target_sentence_clean,source_start_word_idx,source_end_word_idx_exclusive,boundary_method,source_start_word_idx_raw,source_start_idx_repaired,first_word_transcription,first_word_transcription_clean,first_word_match,split,provenance,trust_weight
1009,6e81bb53-74f5-42cc-8e63-26acc396a6cd,90146b69-e0de-413c-b51d-ab4c19e3c910,37,14.0,ù a-lá-ḫi-im qí-bi₄-ma um-ma SIG₅-pí-a-šur-ma a-ḫu-a a-tù-nu a-dí ma-lá ù ší-ni-šu té-er-tí i-li-kà-ku-nu-tí i-na ṣú-ba-tí ša tám-kà-ri-im ṣú-ba-tù an-ḫu-tù-um i-ba-ší-ú i-ḫi-id-ma <gap> mì-li-ik ṣú-ba-tim mì-il₅-kà 1 TÚG SIG₅ a-lu-a na-áš-a-ku-nu-tí a-ma-kam iš-tí ší-im AN.NA-ki-a KÙ.BABBAR šé-bi₄-lá-ni-ma gi-im-lá-ni,ù a-lá-hi-im qí-bi4-ma um-ma SIG5-pí-a-šur-ma a-hu-a a-tù-nu a-dí ma-lá ù ší-ni-šu té-er-tí i-li-kà-ku-nu-tí i-na ṣú-ba-tí ša tám-kà-ri-im ṣú-ba-tù an-hu-tù-um i-ba-ší-ú i-hi-id-ma gap mì-li-ik ṣú-ba-tim mì-il5-kà 1 TÚG SIG5 a-lu-a na-áš-a-ku-nu-tí a-ma-kam iš-tí ší-im AN NA-ki-a KÙ BABBAR šé-bi4-lá-ni-ma gi-im-lá-ni,,,3,39,marker_search,3,0,Alua,Alua,1,train,gold_sentence_pair_from_markers,1.0
1010,93e5cc0e-f71b-4198-8f41-3ca958ef74c0,63885b24-ee19-4a21-a812-96a461ff336b,2,1.0,ù šé-ep-IŠTAR e-zi-ib ŠÀ.BA 30 ku-ta-ni a-na šu-pu-nu-ma-an ni-dí-in,ù šé-ep-IŠTAR e-zi-ib ŠÀ BA 30 ku-ta-ni a-na šu-pu-nu-ma-an ni-dí-in,,,5,13,marker_search,5,0,kutānē,kutānē,1,train,gold_sentence_pair_from_markers,1.0
1011,93e5cc0e-f71b-4198-8f41-3ca958ef74c0,ac8277a9-825f-47bf-81c9-0b1cc08d52e0,13,4.0,5,5,,,14,14,first_word_obj_fallback,14,0,,,0,train,gold_sentence_pair_from_markers,1.0
1012,93e5cc0e-f71b-4198-8f41-3ca958ef74c0,05326947-7c68-4c64-b018-50ff1558a5bb,22,6.0,TÚG a-na ra-dí-im iš-ḫi-a-ni-tí-im 11 ku-ta-ni i-na na-ru-qá-tim du-ur-kà-ma a-šu-mì da-dí-a e-ez-ba a-dí tí-ir-tí i-lá-kà-ni ší-tí ku-ta-ni-a 16 TÚG i-ší-tù-nim wa-ar-ki-a-ma a-na ší-tí-im ma-lá ta-du-nu-šu-ni a-ṣé-ri-a šé-bi-lá-šu-nu,TÚG a-na ra-dí-im iš-hi-a-ni-tí-im 11 ku-ta-ni i-na na-ru-qá-tim du-ur-kà-ma a-šu-mì da-dí-a e-ez-ba a-dí tí-ir-tí i-lá-kà-ni ší-tí ku-ta-ni-a 16 TÚG i-ší-tù-nim wa-ar-ki-a-ma a-na ší-tí-im ma-lá ta-du-nu-šu-ni a-ṣé-ri-a šé-bi-lá-šu-nu,,,15,41,marker_search,15,0,TÚG,TÚG,1,train,gold_sentence_pair_from_markers,1.0
1013,88b8d333-79a2-4018-922a-52862c990ecf,427fc49b-5a1b-4666-b0a7-f54a95c5eeb8,7,2.0,ù a-lá-ḫi-im qí-bi₄-ma um-ma SIG₅-pí-a-šur-ma a-li-ku a-na bu-ḫi-tár ik-šu-du-ni-a-tí-ma a-šu-mì DUMU sá-da-a ú-ša-il₅ ú-mu-<gap> a-lu-um <gap> lu ú <gap> a-na a-li-im <gap> i-li-ku-ma šu <gap> a-na 6 ITU.KAM <gap> ú-kà-sú-ú-ni <gap> šál-ma-a-šur <gap> i-li-ku-ni-im <gap>-im sá-da-a <gap>-ra-am <gap> ik ma-tí-šu <gap>-ma <gap>-bu a ù <gap>,ù a-lá-hi-im qí-bi4-ma um-ma SIG5-pí-a-šur-ma a-li-ku a-na bu-hi-tár ik-šu-du-ni-a-tí-ma a-šu-mì DUMU sá-da-a ú-ša-il5 ú-mu-gap a-lu-um gap lu ú gap a-na a-li-im gap i-li-ku-ma šu gap a-na 6 ITU KAM gap ú-kà-sú-ú-ni gap šál-ma-a-šur gap i-li-ku-ni-im gap-im sá-da-a gap-ra-am gap ik ma-tí-šu gap-ma gap-bu a ù gap,,,3,47,marker_search,3,0,qibima,qibima,1,valid,gold_sentence_pair_from_markers,1.0
1014,d1264be8-bf53-4743-ad89-e4fb4eb268cc,d563f64b-cdf3-4991-b3c9-ced91e3a2362,3,1.0,a-na a-lá-ḫi-im qí-bi₄-ma um-ma SIG₅-pí-a-šur ù MAN-a-šur a-na-kam i-na ma-ṭá KÙ.BABBAR MAN-a-šur e-pu-lu KÙ.BABBAR ša SIG₅-pì-a-šur a-ḫu-ni a-ta a-ma-kam ší-gi₅-is-ma KÙ.BABBAR <gap> wa-li-a kà-ṣa-ru-um ša a-šur-be-el-ša-du-i KÙ.BABBAR a-dí ša-ḫu-tí-a e-pu-lu KÙ.BABBAR šu-mì ṭá-ḫu KÙ.BABBAR ki-ma tal-qé-ú ir-ta-kà a-šar,a-na a-lá-hi-im qí-bi4-ma um-ma SIG5-pí-a-šur ù MAN-a-šur a-na-kam i-na ma-ṭá KÙ BABBAR MAN-a-šur e-pu-lu KÙ BABBAR ša SIG5-pì-a-šur a-hu-ni a-ta a-ma-kam ší-gi5-is-ma KÙ BABBAR gap wa-li-a kà-ṣa-ru-um ša a-šur-be-el-ša-du-i KÙ BABBAR a-dí ša-hu-tí-a e-pu-lu KÙ BABBAR šu-mì ṭá-hu KÙ BABBAR ki-ma tal-qé-ú ir-ta-kà a-šar,,,1,38,marker_search,1,0,ana,ana,0,valid,gold_sentence_pair_from_markers,1.0
1015,9f3c5b2e-3dbc-4bc8-b5a8-515064362b89,ca775263-cc8d-47ae-85ee-6fd44d750387,3,1.0,a-na a-la-ḫi-im lu-lu,a-na a-la-hi-im lu-lu,,,1,3,marker_search,1,0,ana,ana,0,train,gold_sentence_pair_from_markers,1.0
1016,9f3c5b2e-3dbc-4bc8-b5a8-515064362b89,eecad744-6bd4-423f-bff6-6d4c6a94de74,34,11.0,ù en-um-a-šùr a-na en-um-a-šùr qí-bi-ma um-ma PUZUR₄-a-šùr-ma 13 ma-na AN.NA ku-nu-ki-a i-na za-al-pá a-dí-na-ku-um um-ma a-na-ku-ma a-na kà-né-eš šé-ri-ba-šu IGI a-šùr-ba-ni DUMU ku-ta-a IGI en-nam-sú-in DUMU AḪ.ME-ša-sú-in a-ḫi a-ta AN.NA ku-nu-ki-a a ša ki-ma i-a-tí pí-qí-id a-na ša ki-ma i-a-tí qí-bi-ma a-ḫu-ú-a a-tù-nu AN.NA ša-dí-na-ma a-na KÙ.BABBAR ta-e-ra-šu KÙ.BABBAR ku-un-kà-ma li-ib-ší gi-im-lá-ni ù a-na-ku a-we-el gi-mì-lim,ù en-um-a-šùr a-na en-um-a-šùr qí-bi-ma um-ma PUZUR4-a-šùr-ma 13 ma-na AN NA ku-nu-ki-a i-na za-al-pá a-dí-na-ku-um um-ma a-na-ku-ma a-na kà-né-eš šé-ri-ba-šu IGI a-šùr-ba-ni DUMU ku-ta-a IGI en-nam-sú-in DUMU AH ME-ša-sú-in a-hi a-ta AN NA ku-nu-ki-a a ša ki-ma i-a-tí pí-qí-id a-na ša ki-ma i-a-tí qí-bi-ma a-hu-ú-a a-tù-nu AN NA ša-dí-na-ma a-na KÙ BABBAR ta-e-ra-šu KÙ BABBAR ku-un-kà-ma li-ib-ší gi-im-lá-ni ù a-na-ku a-we-el gi-mì-lim,,,4,59,marker_search,4,0,maḫar,mahar,1,train,gold_sentence_pair_from_markers,1.0
1017,132bb95c-07f6-4ef2-a8ff-ee8a54fbc1d5,91a3aa6b-6754-4067-b8d9-d03d2a69d089,3,1.0,a-na a-dí-da a-lá-ḫi-im ú a-ba-a a-na a-ba-a qí-bi-ma um-ma SIG₅-pì-a-šur-ma <gap> ta-áš-pu-ra-am um-ma a-ta-ma 8 GÍN.TA AN.NA-kà ta-dí-in 1 TÚG a-bar-ni-am a-na 0.5 ma-na 0.3333 GÍN ta-dí-in a-na ša-nim 0.3333 ma-na 5 GÍN ú-kà-lu-ú KÙ.BABBAR 0.3333 ma-na 1 GÍN ší-im TÚG.ḪI.A 21 ma-na URUDU e-zi-ba-ku-nu-tí-ni KÙ.BABBAR ub-lá-ku-nu-tí-ni KÙ.BABBAR ḫa-bu-lá-ku-nu KÙ.BABBAR ṭup-pì šé-ṣí-a-ma ṭup-pá-am li-it-a-ma li-be ṭup-pì-a id-a a-ba-a e-ma-ru,a-na a-dí-da a-lá-hi-im ú a-ba-a a-na a-ba-a qí-bi-ma um-ma SIG5-pì-a-šur-ma gap ta-áš-pu-ra-am um-ma a-ta-ma 8 GÍN TA AN NA-kà ta-dí-in 1 TÚG a-bar-ni-am a-na 0 5 ma-na 0 3333 GÍN ta-dí-in a-na ša-nim 0 3333 ma-na 5 GÍN ú-kà-lu-ú KÙ BABBAR 0 3333 ma-na 1 GÍN ší-im TÚG HI A 21 ma-na URUDU e-zi-ba-ku-nu-tí-ni KÙ BABBAR ub-lá-ku-nu-tí-ni KÙ BABBAR ha-bu-lá-ku-nu KÙ BABBAR ṭup-pì šé-ṣí-a-ma ṭup-pá-am li-it-a-ma li-be ṭup-pì-a id-a a-ba-a e-ma-ru,,,1,59,marker_search,1,0,ana,ana,0,train,gold_sentence_pair_from_markers,1.0
1018,5fafe1e4-e887-4311-b1f6-6f711318a4c3,11ac4843-ef45-4445-8659-a2366414121b,3,1.0,a-na a-dí-da ú a-lá-ḫi-im qí-bi-ma um-ma SIG₅-pì-a-šur-ma i-na {d}UTU-ši a-ba-a e-ra-ba-ni ANŠE-ri ú ṣú-ḫa-ru lá i-bi-tù ṭur₄-da-ni-šu-nu KÙ.BABBAR ší-im 1 ṣú-ba-tim ú URUDU li-ib-ší ṣú-ba-tám iš-tí-in ú ší-na dí-na-ma 1.5 ma-na <gap> šu tí pá-ni-ú-tim lá ta-dí-na ú-lá AN.NA,a-na a-dí-da ú a-lá-hi-im qí-bi-ma um-ma SIG5-pì-a-šur-ma i-na {d}UTU-ši a-ba-a e-ra-ba-ni ANŠE-ri ú ṣú-ha-ru lá i-bi-tù ṭur4-da-ni-šu-nu KÙ BABBAR ší-im 1 ṣú-ba-tim ú URUDU li-ib-ší ṣú-ba-tám iš-tí-in ú ší-na dí-na-ma 1 5 ma-na gap šu tí pá-ni-ú-tim lá ta-dí-na ú-lá AN NA,,,1,39,marker_search,1,0,ana,ana,0,train,gold_sentence_pair_from_markers,1.0
1019,719bdc03-0156-416d-b5ef-c0f20e246278,eb8defe5-75ab-4ce3-a299-6375c51ea3c2,3,1.0,a-na a-lá-ḫi-im qí-bi-ma um-ma SIG₅-pí-a-šur-ma ša 3 GÍN KÙ.BABBAR sà-ḫe-er-tám sí-pá-ra-tim me-at ší-na-<gap> ku-<gap> lu-ub-lam <gap>-nu-<gap> i ḫa-ḫi-im ra da <gap> a be-et,a-na a-lá-hi-im qí-bi-ma um-ma SIG5-pí-a-šur-ma ša 3 GÍN KÙ BABBAR sà-he-er-tám sí-pá-ra-tim me-at ší-na-gap ku-gap lu-ub-lam gap-nu-gap i ha-hi-im ra da gap a be-et,,,1,23,marker_search,1,0,ana,ana,0,train,gold_sentence_pair_from_markers,1.0
1020,6522a4a2-9ef7-4160-b84f-d19c2effb195,1d972ad1-207e-49f1-9ee2-b03865e5d605,3,1.0,a-na a-lá-ḫi-im qí-bi₄-ma um-ma PUZUR₄-a-šur-ma 0.5 ma-na KÙ.BABBAR ša a pá-ni-a a ḫu-ra-ma tù-šé-bi₄-lá-ni-ma 0.5 ma-na KÙ.BABBAR ku-nu-ki-a en-na-nu-um DUMU ku-zi-a na-áš-a-ku-um na-áš-pè-ra-tum ša a-lim{ki} ša a-ṣé-ri-kà ub-lu-ni-ku-ni a-ḫi a-ta a ba-tí-qí-im pá-ni-im <gap> ub-lu,a-na a-lá-hi-im qí-bi4-ma um-ma PUZUR4-a-šur-ma 0 5 ma-na KÙ BABBAR ša a pá-ni-a a hu-ra-ma tù-šé-bi4-lá-ni-ma 0 5 ma-na KÙ BABBAR ku-nu-ki-a en-na-nu-um DUMU ku-zi-a na-áš-a-ku-um na-áš-pè-ra-tum ša a-lim{ki} ša a-ṣé-ri-kà ub-lu-ni-ku-ni a-hi a-ta a ba-tí-qí-im pá-ni-im gap ub-lu,,,1,35,marker_search,1,0,ana,ana,0,valid,gold_sentence_pair_from_markers,1.0
1021,1252b18d-4b89-4af9-b6b9-199b40c13848,a2802ba3-2e85-450c-a7e4-f74f014cdce9,3,1.0,a-na a-lá-ḫi-im qí-bi-ma um-ma SIG₅-pí-i-a-šur-ma i-na {d}UTU-ši e-lá-lí e-ra-ba-ni lá i-be-at a-na ma-lá na-áš-pè-er-tí-a tí-ir-tám dí-šu-ma ṭur₄-da-šu ú-ma-am iš-tí-in e is-ḫu-ur e-zi-bu-<gap> tù-uš-me-ta-ni ku-ša-ra e-tí-qá-ma e pá-zu-ur a-dí <gap>-pu-ra-am <gap> ku-nam ú-nu-tám i-na-ṣú-ru,a-na a-lá-hi-im qí-bi-ma um-ma SIG5-pí-i-a-šur-ma i-na {d}UTU-ši e-lá-lí e-ra-ba-ni lá i-be-at a-na ma-lá na-áš-pè-er-tí-a tí-ir-tám dí-šu-ma ṭur4-da-šu ú-ma-am iš-tí-in e is-hu-ur e-zi-bu-gap tù-uš-me-ta-ni ku-ša-ra e-tí-qá-ma e pá-zu-ur a-dí gap-pu-ra-am gap ku-nam ú-nu-tám i-na-ṣú-ru,,,1,33,marker_search,1,0,ana,ana,0,train,gold_sentence_pair_from_markers,1.0
1022,860e8848-a277-46cb-b1e3-54fc9a05ff79,73b620a7-ead5-4324-ad24-beb58704bbf7,52,17.0,ù 30 ri-ik-sí ša qá-nu-we ra-bi-ú-tim a-dí 5 u₄-me-e ú-ṣa-ba-am iš-tù ḫa-mu-uš-tim ša ma-nu-ba-lu-a-šur a-na ḫa-mu-uš-tim ša i-lá-kà-ni KÙ.BABBAR-pí i-ša-qá-lam šu-ma lá iš-qú-lam 0.5 GÍN.TA i-na ITU.KAM-im ṣí-ib-tám i-ta-na-ṣa-ba-am IGI lá-ma-sí DUMU MÍ-aḫ-ša-lim,ù 30 ri-ik-sí ša qá-nu-we ra-bi-ú-tim a-dí 5 u4-me-e ú-ṣa-ba-am iš-tù ha-mu-uš-tim ša ma-nu-ba-lu-a-šur a-na ha-mu-uš-tim ša i-lá-kà-ni KÙ BABBAR-pí i-ša-qá-lam šu-ma lá iš-qú-lam 0 5 GÍN TA i-na ITU KAM-im ṣí-ib-tám i-ta-na-ṣa-ba-am IGI lá-ma-sí DUMU MÍ-ah-ša-lim,,,8,40,marker_search,8,0,maḫar,mahar,1,train,gold_sentence_pair_from_markers,1.0
1023,14b6f3ac-433a-4c1e-a029-cbb28750364b,90b27cea-455e-499a-8068-31ce1ec55712,3,1.0,a-na a-lá-ḫi-im qí-bi-ma um-ma MAN-a-šur-ma a-na KÙ.BABBAR ša a-na DAM.GÀR ḫa-bu-lá-ku-ni ḫa-ra-kà e ib-ší-ma DAM.GÀR ṣí-ib-tám i-na ṣé-ri-a e il₅-qé-ma i-na ṣé-er DAM.GÀR e ú-ri-i-qú-ni a-ḫi a-ta a-dí ša ḫa-ra-an sú-qí-nim tí-ir-ta-ak-kà a-na pá-ni-a li-li-kam-ma ki-ma ša-lu-um KÙ.BABBAR ša DAM.GÀR le-pu-uš 1 ma-na KÙ.BABBAR i-na qé-er-bi₄-ma ša 5 GÍN KÙ.BABBAR sà-ḫe-er-tám a-na pá-ni a-na ḫa-ḫi-im šé-bi₄-lam mì-šu ša áš-ta-na-me-ú-ma am-tí a-dí-ni i-na wa-áš-ḫa-ni-a lu áš-ba-at-ni-ma a-ta ta-áš-ta-pu-ú a-lá a-ḫi-im ú lá a-wi-lim a-ta-áš-kà-an a-ḫi a-ta am-tí šu-pur-ma li-ir-dí-ú-nim a-na ḫa-ar-pé,a-na a-lá-hi-im qí-bi-ma um-ma MAN-a-šur-ma a-na KÙ BABBAR ša a-na DAM GÀR ha-bu-lá-ku-ni ha-ra-kà e ib-ší-ma DAM GÀR ṣí-ib-tám i-na ṣé-ri-a e il5-qé-ma i-na ṣé-er DAM GÀR e ú-ri-i-qú-ni a-hi a-ta a-dí ša ha-ra-an sú-qí-nim tí-ir-ta-ak-kà a-na pá-ni-a li-li-kam-ma ki-ma ša-lu-um KÙ BABBAR ša DAM GÀR le-pu-uš 1 ma-na KÙ BABBAR i-na qé-er-bi4-ma ša 5 GÍN KÙ BABBAR sà-he-er-tám a-na pá-ni a-na ha-hi-im šé-bi4-lam mì-šu ša áš-ta-na-me-ú-ma am-tí a-dí-ni i-na wa-áš-ha-ni-a lu áš-ba-at-ni-ma a-ta ta-áš-ta-pu-ú a-lá a-hi-im ú lá a-wi-lim a-ta-áš-kà-an a-hi a-ta am-tí šu-pur-ma li-ir-dí-ú-nim a-na ha-ar-pé,,,1,80,marker_search,1,0,ana,ana,0,valid,gold_sentence_pair_from_markers,1.0
1024,301df795-4d64-426b-9682-02a8c8531208,15fdb1a7-ea86-4b80-973b-3f60ce8fa1f9,3,1.0,a-na DINGIR-mu-ta-bi-il₅,a-na DINGIR-mu-ta-bi-il5,,,1,2,marker_search,1,0,ana,ana,0,train,gold_sentence_pair_from_markers,1.0
1025,301df795-4d64-426b-9682-02a8c8531208,e85615fe-0ec1-4d59-be5e-ff0edb080bd2,19,5.0,ù,ù,,,3,3,marker_search,3,0,ištu,ištu,1,train,gold_sentence_pair_from_markers,1.0
1026,301df795-4d64-426b-9682-02a8c8531208,2eb0be0c-dcd7-46f3-8f61-f1a5bf2e7374,77,20.0,ù,ù,,,3,3,marker_search,3,0,u,u,1,train,gold_sentence_pair_from_markers,1.0
1027,301df795-4d64-426b-9682-02a8c8531208,65747373-4132-4a13-bbba-0be607194c65,85,22.0,ù,ù,,,3,3,marker_search,3,0,aḫī,ahī,1,train,gold_sentence_pair_from_markers,1.0
1028,301df795-4d64-426b-9682-02a8c8531208,0359a65d-2fb2-4e51-bb35-ba54e4e12be7,94,24.0,ù,ù,,,3,3,marker_search,3,0,annākam,annākam,1,train,gold_sentence_pair_from_markers,1.0
1029,301df795-4d64-426b-9682-02a8c8531208,1139308c-f3bb-4cb7-aa1c-ba98fd7ad027,108,28.0,ù,ù,,,3,3,marker_search,3,0,apputtum,apputtum,1,train,gold_sentence_pair_from_markers,1.0
1030,301df795-4d64-426b-9682-02a8c8531208,6a1dc453-e37b-4961-ab63-7eea3e26d331,135,35.0,ù,ù,,,3,3,marker_search,3,0,ṭuppam,ṭuppam,1,train,gold_sentence_pair_from_markers,1.0
1031,301df795-4d64-426b-9682-02a8c8531208,581a5b9a-58fe-42f0-9931-3a9d8dfb8f79,145,38.0,ù a-lu-a qí-bi-ma um-ma en-um-a-šùr-ma a-na DINGIR-mu-ta-bi₄-il₅ qí-bi-ma iš-tù ḫa-muš-tim ša i-tur₄-DINGIR DUMU a-mur-IŠTAR ITU.KAM a-la-na-tim a-na-ku ù lá-qé-ep DUMU šu-a-šùr i-na É kà-ší-im ni-kà-sí ni-sí-ma 12.5 ma-na 7 GÍN <gap> KÙ.BABBAR ṣa-ru-pá-am i-na li-bi lá-qé-ep a-dí-ma a-na KÙ.BABBAR ku-a-tí ú-ša-zi-za-ku-šu-ma iš-tù pu-ru-uš-ḫa-dim i-na e-ra-bi šu-ma KÙ.BABBAR ki-ma i-a-tí i-ša-qá-lá-kum ù ta-áš-pu-ra-am um-ma a-ta-ma ṭup-pu-šu al-pu-ut a-ḫi a-ta ib-ri a-ta a-lá-nu-kà-ma a-ḫa-am GAL i-šu-ú a-na-kam KÙ.BABBAR lá-qé-pá-am e-ta-ri-šu-ma ša-qá-lam ú-lá i-mu-a um-ma šu-ut-ma ṭup-pí lu-šé-tí-qú-nim-ma KÙ.BABBAR-áp-kà le-qé a-pu-tum a-pu-tum i ša-am-ší ša a-ma-kam e-ra-ba-ni ṭup-pá-am ša ḫu-bu-li lá-qé-ep IGI 3 DUMU um-me-a-ni šu-ba-al-ki-it-ma me-ḫa-ar-šu a-na šu-nu-tí dí-in ù ša-nàm me-eḫ-ra-am a-ta kà-il₅ ṭup-pá-am ki-iš-ma a-na a-lu-wa DUMU um-me-a-nim,ù a-lu-a qí-bi-ma um-ma en-um-a-šùr-ma a-na DINGIR-mu-ta-bi4-il5 qí-bi-ma iš-tù ha-muš-tim ša i-tur4-DINGIR DUMU a-mur-IŠTAR ITU KAM a-la-na-tim a-na-ku ù lá-qé-ep DUMU šu-a-šùr i-na É kà-ší-im ni-kà-sí ni-sí-ma 12 5 ma-na 7 GÍN gap KÙ BABBAR ṣa-ru-pá-am i-na li-bi lá-qé-ep a-dí-ma a-na KÙ BABBAR ku-a-tí ú-ša-zi-za-ku-šu-ma iš-tù pu-ru-uš-ha-dim i-na e-ra-bi šu-ma KÙ BABBAR ki-ma i-a-tí i-ša-qá-lá-kum ù ta-áš-pu-ra-am um-ma a-ta-ma ṭup-pu-šu al-pu-ut a-hi a-ta ib-ri a-ta a-lá-nu-kà-ma a-ha-am GAL i-šu-ú a-na-kam KÙ BABBAR lá-qé-pá-am e-ta-ri-šu-ma ša-qá-lam ú-lá i-mu-a um-ma šu-ut-ma ṭup-pí lu-šé-tí-qú-nim-ma KÙ BABBAR-áp-kà le-qé a-pu-tum a-pu-tum i ša-am-ší ša a-ma-kam e-ra-ba-ni ṭup-pá-am ša hu-bu-li lá-qé-ep IGI 3 DUMU um-me-a-ni šu-ba-al-ki-it-ma me-ha-ar-šu a-na šu-nu-tí dí-in ù ša-nàm me-eh-ra-am a-ta kà-il5 ṭup-pá-am ki-iš-ma a-na a-lu-wa DUMU um-me-a-nim,,,3,110,marker_search,3,0,eqlam,eqlam,1,train,gold_sentence_pair_from_markers,1.0
1032,301df795-4d64-426b-9682-02a8c8531208,5e65e6fc-090c-4703-8d07-6bb0ce33f9a4,151,39.0,p,p,,,111,111,first_word_obj_fallback,111,0,,,0,train,gold_sentence_pair_from_markers,1.0
1033,d9b1b46b-cb94-4a71-b5b8-5245e8890093,80a0ab98-ccc8-4afe-8397-a55105847ff9,2,1.0,ù,ù,,,26,26,marker_search,26,0,Dān-Aššur,Dān-Aššur,1,train,gold_sentence_pair_from_markers,1.0
1034,d9b1b46b-cb94-4a71-b5b8-5245e8890093,b1fe9c4f-e9ba-4539-8f49-be08543be638,21,5.0,ù,ù,,,26,26,marker_search,26,0,umma,umma,1,train,gold_sentence_pair_from_markers,1.0
1035,d9b1b46b-cb94-4a71-b5b8-5245e8890093,3b3098df-2889-4cdc-a1f8-f88b94b61772,46,12.0,ù,ù,,,26,26,marker_search,26,0,umma,umma,1,train,gold_sentence_pair_from_markers,1.0
1036,d9b1b46b-cb94-4a71-b5b8-5245e8890093,9fa108b7-4e17-408f-8a28-0ac0ef46bcab,54,14.0,ù,ù,,,26,26,marker_search,26,0,umma,umma,1,train,gold_sentence_pair_from_markers,1.0
1037,d9b1b46b-cb94-4a71-b5b8-5245e8890093,2838d3a9-4bd5-4796-9ec5-bc863c7b0a4e,74,20.0,ù,ù,,,26,26,marker_search,26,0,ana,ana,1,train,gold_sentence_pair_from_markers,1.0
1038,d9b1b46b-cb94-4a71-b5b8-5245e8890093,ef87f2a9-5092-4c88-a37c-67b510be8c79,88,26.0,ù ṣí-ba-tí-šu ša ṭup-pì-im ḫa-ar-mì-im ša ḫu-bu-ul a-bi-šu ta-za-za-am um-ma e-na-sú-in-ma ša a-na ma-nim ḫa-bu-lu um-ma dan-a-šùr-ma lu a-na a-bi-a lu a-na DAM.GÀR-ri-im ḫa-bu-ul ù šu-ma ṭup-pá-am ša ša-ba-e tí-šu bi-lam-ma ṭup-pá-am du-uk a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-ìš i-dí-ni-a-tí-ma ší-bu-tí-ni IGI GÍR ša a-šùr ni-dí-in IGI na-zi IGI PUZUR₄-a-na IGI aḫ-ša-lim,ù ṣí-ba-tí-šu ša ṭup-pì-im ha-ar-mì-im ša hu-bu-ul a-bi-šu ta-za-za-am um-ma e-na-sú-in-ma ša a-na ma-nim ha-bu-lu um-ma dan-a-šùr-ma lu a-na a-bi-a lu a-na DAM GÀR-ri-im ha-bu-ul ù šu-ma ṭup-pá-am ša ša-ba-e tí-šu bi-lam-ma ṭup-pá-am du-uk a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-ìš i-dí-ni-a-tí-ma ší-bu-tí-ni IGI GÍR ša a-šùr ni-dí-in IGI na-zi IGI PUZUR4-a-na IGI ah-ša-lim,,,26,76,marker_search,26,0,maḫar,mahar,1,train,gold_sentence_pair_from_markers,1.0
1039,311470a1-7909-49cc-8a83-4f7ffea85386,deb86fd4-5a43-49bf-9877-03cc077d3c3f,30,7.0,ša 4 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er ú-ṣur-ša-a-šur,ša 4 ma-na KÙ BABBAR ṣa-ru-pá-am i-ṣé-er ú-ṣur-ša-a-šur,,,19,25,marker_search,19,0,ša,ša,1,train,gold_sentence_pair_from_markers,1.0
1040,311470a1-7909-49cc-8a83-4f7ffea85386,c7e0efcf-d17b-444f-ac99-2190fb0926ab,47,10.0,ù,ù,,,26,26,marker_search,26,0,ištu,ištu,1,train,gold_sentence_pair_from_markers,1.0
1041,311470a1-7909-49cc-8a83-4f7ffea85386,3dcd72f9-2455-4d60-b001-16492787cf9b,71,19.0,ù a-šur-DU₁₀ ša-lim-a-šur i-šu-ú iš-tù ḫa-mu-uš-tim ša ma-nu-ki-a-šur ù i-ku-nim a-na 6 ḫa-am-ša-tim i-ša-qú-lu šu-ma lá iš-qú-lu 1.5 GÍN.TA i-na ITU.KAM-im a-na ma-na-im ú-ṣú-bu KÙ.BABBAR i-na qá-qá-ad šál-mì-šu-nu ra-ki-is,ù a-šur-DU10 ša-lim-a-šur i-šu-ú iš-tù ha-mu-uš-tim ša ma-nu-ki-a-šur ù i-ku-nim a-na 6 ha-am-ša-tim i-ša-qú-lu šu-ma lá iš-qú-lu 1 5 GÍN TA i-na ITU KAM-im a-na ma-na-im ú-ṣú-bu KÙ BABBAR i-na qá-qá-ad šál-mì-šu-nu ra-ki-is,,,26,54,marker_search,26,0,uṣṣubū,uṣṣubū,1,train,gold_sentence_pair_from_markers,1.0
1042,842f390f-7848-46b8-b9c1-86cadb3ee753,ab3a3801-bc49-4962-8817-043df7f74914,3,1.0,a-na en-nam-a-šur qí-bi-ma um-ma a-lá-ḫu-um-ma a-ḫi a-ta a-ma-kam iš-tù a-wa-tù-um i-ba-tù-qú-ni tí-ir-ta-kà li-li-kam-ma a,a-na en-nam-a-šur qí-bi-ma um-ma a-lá-hu-um-ma a-hi a-ta a-ma-kam iš-tù a-wa-tù-um i-ba-tù-qú-ni tí-ir-ta-kà li-li-kam-ma a,,,1,14,marker_search,1,0,ana,ana,0,train,gold_sentence_pair_from_markers,1.0
1043,842f390f-7848-46b8-b9c1-86cadb3ee753,56ccf5c0-c24b-4ea7-aae4-6473aa457b89,12,3.0,ma-lá tí-ir-tí-kà le-pu-uš,ma-lá tí-ir-tí-kà le-pu-uš,,,15,17,first_word_obj_fallback,15,0,,,0,train,gold_sentence_pair_from_markers,1.0
